insertion_id,license_plate,category,color,timestamp,gate,zone,description
6051671,MH12US9741,car,white,2025-01-24 09:41:13.68+00,ganajan_car_in,50,ZONE 2 - Table
6051684,-,pedestrian,undefined,2025-01-24 09:41:28.32+00,ganajan_car_in,50,ZONE 2 - Table
6051686,-,pedestrian,undefined,2025-01-24 09:41:21.6+00,ganajan_car_in,50,ZONE 2 - Table
6051687,-,pedestrian,undefined,2025-01-24 09:41:21.76+00,ganajan_car_in,50,ZONE 2 - Table
6051693,-,pedestrian,undefined,2025-01-24 09:41:32.04+00,ganajan_car_in,50,ZONE 2 - Table
6051694,-,pedestrian,undefined,2025-01-24 09:41:25.16+00,ganajan_car_in,50,ZONE 2 - Table
6051701,-,pedestrian,undefined,2025-01-24 09:41:38.84+00,ganajan_car_in,50,ZONE 2 - Table
6051714,-,pedestrian,undefined,2025-01-24 09:42:07.84+00,ganajan_car_in,50,ZONE 2 - Table
6051719,-,pedestrian,undefined,2025-01-24 09:42:29.56+00,ganajan_car_in,50,ZONE 2 - Table
6051720,MH04FF1147,car,white,2025-01-24 09:42:34.92+00,ganajan_car_in,50,ZONE 2 - Table
6051721,-,pedestrian,undefined,2025-01-24 09:42:37.28+00,ganajan_car_in,50,ZONE 2 - Table
6051724,-,pedestrian,undefined,2025-01-24 09:42:55.16+00,ganajan_car_in,50,ZONE 2 - Table
6051739,-,pedestrian,undefined,2025-01-24 09:43:07.68+00,ganajan_car_in,50,ZONE 2 - Table
6051748,MH19CZ4442,car,white,2025-01-24 09:43:14.8+00,ganajan_car_in,50,ZONE 2 - Table
6051759,MH27BE6190,car,white,2025-01-24 09:43:46.56+00,ganajan_car_in,50,ZONE 2 - Table
6051770,203C877,car,red,2025-01-24 09:43:58.52+00,ganajan_car_in,50,ZONE 2 - Table
6051774,MH30BT5917,motorcycle,undefined,2025-01-24 09:44:09.96+00,ganajan_car_in,50,ZONE 2 - Table
6051779,MH30BD5304,car,white,2025-01-24 09:44:24.76+00,ganajan_car_in,50,ZONE 2 - Table
6051785,-,pedestrian,undefined,2025-01-24 09:44:32.44+00,ganajan_car_in,50,ZONE 2 - Table
6051792,MH19EA1809,car,silver,2025-01-24 09:45:00.24+00,ganajan_car_in,50,ZONE 2 - Table
6051796,-,pedestrian,undefined,2025-01-24 09:45:01+00,ganajan_car_in,50,ZONE 2 - Table
6051797,MH28BZ1910,car,black,2025-01-24 09:45:06.48+00,ganajan_car_in,50,ZONE 2 - Table
6051804,-,pedestrian,undefined,2025-01-24 09:45:10.68+00,ganajan_car_in,50,ZONE 2 - Table
6051808,-,motorcycle,undefined,2025-01-24 09:45:10.72+00,ganajan_car_in,50,ZONE 2 - Table
6051810,-,pedestrian,undefined,2025-01-24 09:45:11.52+00,ganajan_car_in,50,ZONE 2 - Table
6051817,-,pedestrian,undefined,2025-01-24 09:45:19.08+00,ganajan_car_in,50,ZONE 2 - Table
6051822,-,motorcycle,undefined,2025-01-24 09:45:22.6+00,ganajan_car_in,50,ZONE 2 - Table
6051834,-,pedestrian,undefined,2025-01-24 09:45:35.76+00,ganajan_car_in,50,ZONE 2 - Table
6051850,5J4684,car,white,2025-01-24 09:46:10.76+00,ganajan_car_in,50,ZONE 2 - Table
6051851,MH01EB5940,car,red,2025-01-24 09:46:12.72+00,ganajan_car_in,50,ZONE 2 - Table
6051855,-,pedestrian,undefined,2025-01-24 09:46:11.56+00,ganajan_car_in,50,ZONE 2 - Table
6051865,-,pedestrian,undefined,2025-01-24 09:46:11.76+00,ganajan_car_in,50,ZONE 2 - Table
6051878,-,pedestrian,undefined,2025-01-24 09:46:18.72+00,ganajan_car_in,50,ZONE 2 - Table
6051880,-,pedestrian,undefined,2025-01-24 09:46:15.52+00,ganajan_car_in,50,ZONE 2 - Table
6051884,MH47Q6213,car,red,2025-01-24 09:46:22.6+00,ganajan_car_in,50,ZONE 2 - Table
6051887,-,pedestrian,undefined,2025-01-24 09:46:20.2+00,ganajan_car_in,50,ZONE 2 - Table
6051888,MH37AD7764,car,white,2025-01-24 09:46:28.12+00,ganajan_car_in,50,ZONE 2 - Table
6051890,MH28H307,motorcycle,undefined,2025-01-24 09:46:52.16+00,ganajan_car_in,50,ZONE 2 - Table
6051904,-,pedestrian,undefined,2025-01-24 09:47:49.04+00,ganajan_car_in,50,ZONE 2 - Table
6051907,MH02JP0346,car,red,2025-01-24 09:48:03.2+00,ganajan_car_in,50,ZONE 2 - Table
6051924,-,bus,undefined,2025-01-24 09:50:08.057+00,ganajan_car_in,50,ZONE 2 - Table
6051931,-,pedestrian,undefined,2025-01-24 09:49:23.24+00,ganajan_car_in,50,ZONE 2 - Table
6051932,-,pedestrian,undefined,2025-01-24 09:50:09.96+00,ganajan_car_in,50,ZONE 2 - Table
6051934,-,pedestrian,undefined,2025-01-24 09:49:25.08+00,ganajan_car_in,50,ZONE 2 - Table
6051941,-,pedestrian,undefined,2025-01-24 09:49:27.92+00,ganajan_car_in,50,ZONE 2 - Table
6051942,-,pedestrian,undefined,2025-01-24 09:49:31.2+00,ganajan_car_in,50,ZONE 2 - Table
6051943,-,pedestrian,undefined,2025-01-24 09:49:45.68+00,ganajan_car_in,50,ZONE 2 - Table
6051954,-,pedestrian,undefined,2025-01-24 09:49:53.52+00,ganajan_car_in,50,ZONE 2 - Table
6051960,-,pedestrian,undefined,2025-01-24 09:50:00.8+00,ganajan_car_in,50,ZONE 2 - Table
6051964,MH12PH9664,car,black,2025-01-24 09:50:13.96+00,ganajan_car_in,50,ZONE 2 - Table
6051972,-,car,white,2025-01-24 09:50:22.16+00,ganajan_car_in,50,ZONE 2 - Table
6051975,MH31FU7069,car,black,2025-01-24 09:50:27.6+00,ganajan_car_in,50,ZONE 2 - Table
6051976,MH31CR2268,car,white,2025-01-24 09:50:31.68+00,ganajan_car_in,50,ZONE 2 - Table
6051977,-,pedestrian,undefined,2025-01-24 09:51:07.24+00,ganajan_car_in,50,ZONE 2 - Table
6051978,121L215,car,red,2025-01-24 09:50:35.44+00,ganajan_car_in,50,ZONE 2 - Table
6051979,GB-ALG56,motorcycle,yellow,2025-01-24 09:50:38.54+00,ganajan_car_in,50,ZONE 2 - Table
6051981,MH28AN0559,car,white,2025-01-24 09:50:43.56+00,ganajan_car_in,50,ZONE 2 - Table
6051987,-,pedestrian,undefined,2025-01-24 09:51:01.24+00,ganajan_car_in,50,ZONE 2 - Table
6051989,-,pedestrian,undefined,2025-01-24 09:51:08.12+00,ganajan_car_in,50,ZONE 2 - Table
6051993,MH28AZ0677,car,white,2025-01-24 09:51:15+00,ganajan_car_in,50,ZONE 2 - Table
6052022,-,pedestrian,undefined,2025-01-24 09:52:30.04+00,ganajan_car_in,50,ZONE 2 - Table
6052029,MH25AL3372,car,white,2025-01-24 09:52:44.2+00,ganajan_car_in,50,ZONE 2 - Table
6052032,-,pedestrian,undefined,2025-01-24 09:52:20.92+00,ganajan_car_in,50,ZONE 2 - Table
6052053,-,pedestrian,undefined,2025-01-24 09:53:24.28+00,ganajan_car_in,50,ZONE 2 - Table
6052059,-,pedestrian,undefined,2025-01-24 09:53:34.92+00,ganajan_car_in,50,ZONE 2 - Table
6052069,-,pedestrian,undefined,2025-01-24 09:53:39.68+00,ganajan_car_in,50,ZONE 2 - Table
6052073,MH12UN5771,car,silver,2025-01-24 09:53:46.74+00,ganajan_car_in,50,ZONE 2 - Table
6052075,-,pedestrian,undefined,2025-01-24 09:53:46.16+00,ganajan_car_in,50,ZONE 2 - Table
6052076,MH19CZ8375,car,white,2025-01-24 09:54:00.2+00,ganajan_car_in,50,ZONE 2 - Table
6052077,-,car,white,2025-01-24 09:54:09.56+00,ganajan_car_in,50,ZONE 2 - Table
6052079,-,motorcycle,undefined,2025-01-24 09:54:07.36+00,ganajan_car_in,50,ZONE 2 - Table
6052081,-,pedestrian,undefined,2025-01-24 09:54:09.92+00,ganajan_car_in,50,ZONE 2 - Table
6052090,-,bus,undefined,2025-01-24 09:54:34.12+00,ganajan_car_in,50,ZONE 2 - Table
6052092,-,pedestrian,undefined,2025-01-24 09:54:49.88+00,ganajan_car_in,50,ZONE 2 - Table
6052093,-,pedestrian,undefined,2025-01-24 09:54:29.4+00,ganajan_car_in,50,ZONE 2 - Table
6052096,T98TJ025,motorcycle,undefined,2025-01-24 09:54:39.942+00,ganajan_car_in,50,ZONE 2 - Table
6052100,-,pedestrian,undefined,2025-01-24 09:54:37.28+00,ganajan_car_in,50,ZONE 2 - Table
6052101,-,pedestrian,undefined,2025-01-24 09:54:39.2+00,ganajan_car_in,50,ZONE 2 - Table
6052107,MH41BL3559,car,white,2025-01-24 09:54:49.2+00,ganajan_car_in,50,ZONE 2 - Table
6052124,-,pedestrian,undefined,2025-01-24 09:55:13.08+00,ganajan_car_in,50,ZONE 2 - Table
6052128,MH12HLJ437,car,white,2025-01-24 09:55:26.2+00,ganajan_car_in,50,ZONE 2 - Table
6052132,-,pedestrian,undefined,2025-01-24 09:55:37.52+00,ganajan_car_in,50,ZONE 2 - Table
6052133,-,pedestrian,undefined,2025-01-24 09:55:38.48+00,ganajan_car_in,50,ZONE 2 - Table
6052134,A05150,car,black,2025-01-24 09:55:40.48+00,ganajan_car_in,50,ZONE 2 - Table
6052143,MH20GQ6279,car,white,2025-01-24 09:55:45.8+00,ganajan_car_in,50,ZONE 2 - Table
6052147,-,pedestrian,undefined,2025-01-24 09:56:05.4+00,ganajan_car_in,50,ZONE 2 - Table
6052148,-,pedestrian,undefined,2025-01-24 09:56:05.64+00,ganajan_car_in,50,ZONE 2 - Table
6052164,-,motorcycle,white,2025-01-24 09:56:28.96+00,ganajan_car_in,50,ZONE 2 - Table
6052176,-,bicycle,undefined,2025-01-24 09:56:32.72+00,ganajan_car_in,50,ZONE 2 - Table
6052183,-,pedestrian,undefined,2025-01-24 09:56:49.2+00,ganajan_car_in,50,ZONE 2 - Table
6052194,-,motorcycle,white,2025-01-24 09:57:02.16+00,ganajan_car_in,50,ZONE 2 - Table
6052200,MH14DM6481,light,yellow,2025-01-24 09:57:29.847+00,ganajan_car_in,50,ZONE 2 - Table
6052201,-,car,white,2025-01-24 09:57:33.04+00,ganajan_car_in,50,ZONE 2 - Table
6052203,-,pedestrian,undefined,2025-01-24 09:57:33.96+00,ganajan_car_in,50,ZONE 2 - Table
6052207,MH28BY0329,motorcycle,undefined,2025-01-24 09:57:35.6+00,ganajan_car_in,50,ZONE 2 - Table
6052212,-,pedestrian,undefined,2025-01-24 09:57:54.88+00,ganajan_car_in,50,ZONE 2 - Table
6052213,MH277,car,black,2025-01-24 09:57:45.96+00,ganajan_car_in,50,ZONE 2 - Table
6052216,MH37AD7345,car,white,2025-01-24 09:57:58.28+00,ganajan_car_in,50,ZONE 2 - Table
6052224,-,pedestrian,undefined,2025-01-24 09:58:14.76+00,ganajan_car_in,50,ZONE 2 - Table
6052235,-,pedestrian,undefined,2025-01-24 09:58:23.84+00,ganajan_car_in,50,ZONE 2 - Table
6052243,-,pedestrian,undefined,2025-01-24 09:58:22.72+00,ganajan_car_in,50,ZONE 2 - Table
6052244,MH30BB3477,car,white,2025-01-24 09:58:24.88+00,ganajan_car_in,50,ZONE 2 - Table
6052247,-,motorcycle,undefined,2025-01-24 09:58:33.52+00,ganajan_car_in,50,ZONE 2 - Table
6052263,-,pedestrian,undefined,2025-01-24 09:59:02.88+00,ganajan_car_in,50,ZONE 2 - Table
6052272,-,pedestrian,undefined,2025-01-24 09:59:03.16+00,ganajan_car_in,50,ZONE 2 - Table
6052273,MH25BA7570,car,white,2025-01-24 09:59:11.68+00,ganajan_car_in,50,ZONE 2 - Table
6052282,MH32AS2619,car,black,2025-01-24 09:59:15.6+00,ganajan_car_in,50,ZONE 2 - Table
6052285,MH14X0794,car,white,2025-01-24 09:59:41.92+00,ganajan_car_in,50,ZONE 2 - Table
6052290,-,pedestrian,undefined,2025-01-24 09:59:53.08+00,ganajan_car_in,50,ZONE 2 - Table
6052291,P5577,car,white,2025-01-24 10:00:09.68+00,ganajan_car_in,50,ZONE 2 - Table
6052292,-,pedestrian,undefined,2025-01-24 09:59:59+00,ganajan_car_in,50,ZONE 2 - Table
6052293,-,pedestrian,undefined,2025-01-24 10:00:02.64+00,ganajan_car_in,50,ZONE 2 - Table
6052294,-,pedestrian,undefined,2025-01-24 10:00:00.16+00,ganajan_car_in,50,ZONE 2 - Table
6052295,-,pedestrian,undefined,2025-01-24 10:00:01.04+00,ganajan_car_in,50,ZONE 2 - Table
6052309,MH27DE0512,car,black,2025-01-24 10:00:12.6+00,ganajan_car_in,50,ZONE 2 - Table
6052325,-,pedestrian,undefined,2025-01-24 10:00:50.2+00,ganajan_car_in,50,ZONE 2 - Table
6052327,-,pedestrian,undefined,2025-01-24 10:00:52.36+00,ganajan_car_in,50,ZONE 2 - Table
6052332,MH27DQ6006,car,black,2025-01-24 10:01:10.52+00,ganajan_car_in,50,ZONE 2 - Table
6052337,-,motorcycle,undefined,2025-01-24 10:01:21.32+00,ganajan_car_in,50,ZONE 2 - Table
6052338,-,pedestrian,undefined,2025-01-24 10:01:28.48+00,ganajan_car_in,50,ZONE 2 - Table
6052340,-,pedestrian,undefined,2025-01-24 10:01:29.04+00,ganajan_car_in,50,ZONE 2 - Table
6052342,-,pedestrian,undefined,2025-01-24 10:01:27.68+00,ganajan_car_in,50,ZONE 2 - Table
6052349,-,pedestrian,undefined,2025-01-24 10:01:57.08+00,ganajan_car_in,50,ZONE 2 - Table
6052354,MH27DL8128,car,black,2025-01-24 10:02:10.84+00,ganajan_car_in,50,ZONE 2 - Table
6052356,-,car,white,2025-01-24 10:02:17.52+00,ganajan_car_in,50,ZONE 2 - Table
6052358,MH2V4,car,red,2025-01-24 10:02:20.84+00,ganajan_car_in,50,ZONE 2 - Table
6052359,-,pedestrian,undefined,2025-01-24 10:02:21.8+00,ganajan_car_in,50,ZONE 2 - Table
6052365,-,pedestrian,undefined,2025-01-24 10:02:22+00,ganajan_car_in,50,ZONE 2 - Table
6052374,-,pedestrian,undefined,2025-01-24 10:02:40.12+00,ganajan_car_in,50,ZONE 2 - Table
6052376,-,pedestrian,undefined,2025-01-24 10:02:46.8+00,ganajan_car_in,50,ZONE 2 - Table
6052380,-,pedestrian,undefined,2025-01-24 10:03:09.12+00,ganajan_car_in,50,ZONE 2 - Table
6052389,-,pedestrian,undefined,2025-01-24 10:03:24.6+00,ganajan_car_in,50,ZONE 2 - Table
6052393,-,pedestrian,undefined,2025-01-24 10:03:27.52+00,ganajan_car_in,50,ZONE 2 - Table
6052399,-,pedestrian,undefined,2025-01-24 10:03:59.24+00,ganajan_car_in,50,ZONE 2 - Table
6052400,-,pedestrian,undefined,2025-01-24 10:03:56.2+00,ganajan_car_in,50,ZONE 2 - Table
6052403,-,pedestrian,undefined,2025-01-24 10:04:01.08+00,ganajan_car_in,50,ZONE 2 - Table
6052410,-,pedestrian,undefined,2025-01-24 10:04:10.48+00,ganajan_car_in,50,ZONE 2 - Table
6052417,-,pedestrian,undefined,2025-01-24 10:04:11.8+00,ganajan_car_in,50,ZONE 2 - Table
6052419,MH02DG4840,car,white,2025-01-24 10:04:17.56+00,ganajan_car_in,50,ZONE 2 - Table
6052421,-,pedestrian,undefined,2025-01-24 10:04:13.56+00,ganajan_car_in,50,ZONE 2 - Table
6052423,-,pedestrian,undefined,2025-01-24 10:04:15.2+00,ganajan_car_in,50,ZONE 2 - Table
6052428,-,pedestrian,undefined,2025-01-24 10:04:28.32+00,ganajan_car_in,50,ZONE 2 - Table
6052442,-,pedestrian,undefined,2025-01-24 10:04:59.4+00,ganajan_car_in,50,ZONE 2 - Table
6052444,-,pedestrian,undefined,2025-01-24 10:05:00.64+00,ganajan_car_in,50,ZONE 2 - Table
6052446,MHP70A8950,car,white,2025-01-24 10:05:06.76+00,ganajan_car_in,50,ZONE 2 - Table
6052447,MH12TS7286,car,white,2025-01-24 10:05:14.88+00,ganajan_car_in,50,ZONE 2 - Table
6052460,MH14BX6721,car,white,2025-01-24 10:05:22.2+00,ganajan_car_in,50,ZONE 2 - Table
6052467,-,pedestrian,undefined,2025-01-24 10:05:25.4+00,ganajan_car_in,50,ZONE 2 - Table
6052475,-,pedestrian,undefined,2025-01-24 10:05:36.4+00,ganajan_car_in,50,ZONE 2 - Table
6052476,-,pedestrian,undefined,2025-01-24 10:05:34.64+00,ganajan_car_in,50,ZONE 2 - Table
6052478,-,pedestrian,undefined,2025-01-24 10:05:52.2+00,ganajan_car_in,50,ZONE 2 - Table
6052482,-,motorcycle,white,2025-01-24 10:05:52.68+00,ganajan_car_in,50,ZONE 2 - Table
6052483,MH30AZ1396,car,white,2025-01-24 10:06:00.4+00,ganajan_car_in,50,ZONE 2 - Table
6054566,-,car,white,2025-01-24 10:37:33.56+00,ganajan_car_in,50,ZONE 2 - Table
6052487,-,pedestrian,undefined,2025-01-24 10:06:09.08+00,ganajan_car_in,50,ZONE 2 - Table
6052491,MH30B-X8495,motorcycle,undefined,2025-01-24 10:06:15.96+00,ganajan_car_in,50,ZONE 2 - Table
6052492,-,motorcycle,undefined,2025-01-24 10:06:19.32+00,ganajan_car_in,50,ZONE 2 - Table
6052497,MH28BW6879,car,white,2025-01-24 10:06:50.42+00,ganajan_car_in,50,ZONE 2 - Table
6052500,-,pedestrian,undefined,2025-01-24 10:06:45.48+00,ganajan_car_in,50,ZONE 2 - Table
6052515,MH36H227,car,white,2025-01-24 10:07:04.88+00,ganajan_car_in,50,ZONE 2 - Table
6052516,MH12NP5280,car,silver,2025-01-24 10:07:09.12+00,ganajan_car_in,50,ZONE 2 - Table
6052518,-,pedestrian,undefined,2025-01-24 10:07:20.72+00,ganajan_car_in,50,ZONE 2 - Table
6052519,MH28BW5499,car,white,2025-01-24 10:07:26.04+00,ganajan_car_in,50,ZONE 2 - Table
6052521,-,pedestrian,undefined,2025-01-24 10:07:21.12+00,ganajan_car_in,50,ZONE 2 - Table
6052527,-,pedestrian,undefined,2025-01-24 10:07:36.88+00,ganajan_car_in,50,ZONE 2 - Table
6052528,-,pedestrian,undefined,2025-01-24 10:07:33.56+00,ganajan_car_in,50,ZONE 2 - Table
6052533,-,pedestrian,undefined,2025-01-24 10:07:37.56+00,ganajan_car_in,50,ZONE 2 - Table
6052548,-,pedestrian,undefined,2025-01-24 10:07:51.12+00,ganajan_car_in,50,ZONE 2 - Table
6052551,-,pedestrian,undefined,2025-01-24 10:07:58.76+00,ganajan_car_in,50,ZONE 2 - Table
6052558,-,pedestrian,undefined,2025-01-24 10:08:09.56+00,ganajan_car_in,50,ZONE 2 - Table
6052565,-,pedestrian,undefined,2025-01-24 10:08:19.08+00,ganajan_car_in,50,ZONE 2 - Table
6052569,-,pedestrian,undefined,2025-01-24 10:08:23.12+00,ganajan_car_in,50,ZONE 2 - Table
6052570,-,pedestrian,undefined,2025-01-24 10:08:22.48+00,ganajan_car_in,50,ZONE 2 - Table
6052579,-,pedestrian,undefined,2025-01-24 10:08:27.08+00,ganajan_car_in,50,ZONE 2 - Table
6052593,MH21BG5599,car,silver,2025-01-24 10:08:38.644+00,ganajan_car_in,50,ZONE 2 - Table
6052605,-,motorcycle,white,2025-01-24 10:08:42.52+00,ganajan_car_in,50,ZONE 2 - Table
6052607,E-8325,motorcycle,undefined,2025-01-24 10:08:59.88+00,ganajan_car_in,50,ZONE 2 - Table
6052609,-,pedestrian,undefined,2025-01-24 10:08:48.52+00,ganajan_car_in,50,ZONE 2 - Table
6052610,MH02CR1934,car,white,2025-01-24 10:09:04.56+00,ganajan_car_in,50,ZONE 2 - Table
6052614,-,pedestrian,undefined,2025-01-24 10:09:23.24+00,ganajan_car_in,50,ZONE 2 - Table
6052619,-,pedestrian,undefined,2025-01-24 10:09:27.92+00,ganajan_car_in,50,ZONE 2 - Table
6052628,-,pedestrian,undefined,2025-01-24 10:09:23.48+00,ganajan_car_in,50,ZONE 2 - Table
6052630,MH49BZ7202,car,white,2025-01-24 10:09:32.84+00,ganajan_car_in,50,ZONE 2 - Table
6052632,-,pedestrian,undefined,2025-01-24 10:09:26.76+00,ganajan_car_in,50,ZONE 2 - Table
6052637,-,pedestrian,undefined,2025-01-24 10:09:44.92+00,ganajan_car_in,50,ZONE 2 - Table
6052638,-,pedestrian,undefined,2025-01-24 10:09:56.96+00,ganajan_car_in,50,ZONE 2 - Table
6052639,-,pedestrian,undefined,2025-01-24 10:09:46.76+00,ganajan_car_in,50,ZONE 2 - Table
6052641,-,pedestrian,undefined,2025-01-24 10:09:55.92+00,ganajan_car_in,50,ZONE 2 - Table
6052643,-,pedestrian,undefined,2025-01-24 10:09:43.04+00,ganajan_car_in,50,ZONE 2 - Table
6052646,-,pedestrian,undefined,2025-01-24 10:09:46.72+00,ganajan_car_in,50,ZONE 2 - Table
6052655,MH27BV3969,car,red,2025-01-24 10:10:03.8+00,ganajan_car_in,50,ZONE 2 - Table
6052665,-,pedestrian,undefined,2025-01-24 10:10:05.32+00,ganajan_car_in,50,ZONE 2 - Table
6052669,-,pedestrian,undefined,2025-01-24 10:10:02.72+00,ganajan_car_in,50,ZONE 2 - Table
6052670,-,pedestrian,undefined,2025-01-24 10:10:05.76+00,ganajan_car_in,50,ZONE 2 - Table
6052671,MH27DU1720,car,black,2025-01-24 10:10:12.08+00,ganajan_car_in,50,ZONE 2 - Table
6052672,-,pedestrian,undefined,2025-01-24 10:10:07.48+00,ganajan_car_in,50,ZONE 2 - Table
6052674,-,pedestrian,undefined,2025-01-24 10:10:10.64+00,ganajan_car_in,50,ZONE 2 - Table
6052678,-,pedestrian,undefined,2025-01-24 10:10:11.32+00,ganajan_car_in,50,ZONE 2 - Table
6052679,-,pedestrian,undefined,2025-01-24 10:10:44.8+00,ganajan_car_in,50,ZONE 2 - Table
6052683,-,pedestrian,undefined,2025-01-24 10:10:41.12+00,ganajan_car_in,50,ZONE 2 - Table
6052689,-,pedestrian,undefined,2025-01-24 10:10:41.08+00,ganajan_car_in,50,ZONE 2 - Table
6052697,-,pedestrian,undefined,2025-01-24 10:10:18.48+00,ganajan_car_in,50,ZONE 2 - Table
6052698,-,pedestrian,undefined,2025-01-24 10:10:20.28+00,ganajan_car_in,50,ZONE 2 - Table
6052701,-,pedestrian,undefined,2025-01-24 10:10:45.16+00,ganajan_car_in,50,ZONE 2 - Table
6052708,-,pedestrian,undefined,2025-01-24 10:10:46.88+00,ganajan_car_in,50,ZONE 2 - Table
6052710,-,motorcycle,undefined,2025-01-24 10:10:45.92+00,ganajan_car_in,50,ZONE 2 - Table
6052719,-,pedestrian,undefined,2025-01-24 10:11:04.16+00,ganajan_car_in,50,ZONE 2 - Table
6052735,-,pedestrian,undefined,2025-01-24 10:11:46.48+00,ganajan_car_in,50,ZONE 2 - Table
6052738,-,pedestrian,undefined,2025-01-24 10:11:53.32+00,ganajan_car_in,50,ZONE 2 - Table
6052739,MH43BY3283,car,red,2025-01-24 10:11:58.64+00,ganajan_car_in,50,ZONE 2 - Table
6052744,MH26BX6823,car,white,2025-01-24 10:12:06.94+00,ganajan_car_in,50,ZONE 2 - Table
6052747,-,pedestrian,undefined,2025-01-24 10:12:10.76+00,ganajan_car_in,50,ZONE 2 - Table
6052748,-,pedestrian,undefined,2025-01-24 10:12:07.04+00,ganajan_car_in,50,ZONE 2 - Table
6052751,-,pedestrian,undefined,2025-01-24 10:12:26.04+00,ganajan_car_in,50,ZONE 2 - Table
6052757,-,pedestrian,undefined,2025-01-24 10:12:53.56+00,ganajan_car_in,50,ZONE 2 - Table
6052777,-,car,white,2025-01-24 10:13:22.2+00,ganajan_car_in,50,ZONE 2 - Table
6052778,MH12JU3323,car,white,2025-01-24 10:13:32.76+00,ganajan_car_in,50,ZONE 2 - Table
6052782,-,pedestrian,undefined,2025-01-24 10:13:51.4+00,ganajan_car_in,50,ZONE 2 - Table
6052787,-,pedestrian,undefined,2025-01-24 10:13:46.56+00,ganajan_car_in,50,ZONE 2 - Table
6052789,-,pedestrian,undefined,2025-01-24 10:14:02.52+00,ganajan_car_in,50,ZONE 2 - Table
6052803,-,pedestrian,undefined,2025-01-24 10:14:06.08+00,ganajan_car_in,50,ZONE 2 - Table
6052807,-,pedestrian,undefined,2025-01-24 10:14:04.76+00,ganajan_car_in,50,ZONE 2 - Table
6052821,-,pedestrian,undefined,2025-01-24 10:14:15.04+00,ganajan_car_in,50,ZONE 2 - Table
6052827,-,pedestrian,undefined,2025-01-24 10:14:20.16+00,ganajan_car_in,50,ZONE 2 - Table
6052828,-,pedestrian,undefined,2025-01-24 10:14:17.36+00,ganajan_car_in,50,ZONE 2 - Table
6052843,-,pedestrian,undefined,2025-01-24 10:14:36.28+00,ganajan_car_in,50,ZONE 2 - Table
6052844,-,motorcycle,white,2025-01-24 10:14:34.6+00,ganajan_car_in,50,ZONE 2 - Table
6052851,-,pedestrian,undefined,2025-01-24 10:14:48.64+00,ganajan_car_in,50,ZONE 2 - Table
6052852,-,pedestrian,undefined,2025-01-24 10:14:51.6+00,ganajan_car_in,50,ZONE 2 - Table
6052855,-,pedestrian,undefined,2025-01-24 10:14:52.8+00,ganajan_car_in,50,ZONE 2 - Table
6052857,MH49BB9387,car,white,2025-01-24 10:14:56.84+00,ganajan_car_in,50,ZONE 2 - Table
6052861,-,bus,silver,2025-01-24 10:15:28.56+00,ganajan_car_in,50,ZONE 2 - Table
6052863,-,pedestrian,undefined,2025-01-24 10:14:54.08+00,ganajan_car_in,50,ZONE 2 - Table
6052864,-,pedestrian,undefined,2025-01-24 10:15:11.76+00,ganajan_car_in,50,ZONE 2 - Table
6052871,-,pedestrian,undefined,2025-01-24 10:15:03.24+00,ganajan_car_in,50,ZONE 2 - Table
6052874,-,pedestrian,undefined,2025-01-24 10:15:10.4+00,ganajan_car_in,50,ZONE 2 - Table
6052882,-,pedestrian,undefined,2025-01-24 10:15:10.24+00,ganajan_car_in,50,ZONE 2 - Table
6052896,-,pedestrian,undefined,2025-01-24 10:15:41.04+00,ganajan_car_in,50,ZONE 2 - Table
6052899,-,pedestrian,undefined,2025-01-24 10:15:32.72+00,ganajan_car_in,50,ZONE 2 - Table
6052901,-,pedestrian,undefined,2025-01-24 10:15:34.52+00,ganajan_car_in,50,ZONE 2 - Table
6052903,-,pedestrian,undefined,2025-01-24 10:15:31.76+00,ganajan_car_in,50,ZONE 2 - Table
6052906,-,pedestrian,undefined,2025-01-24 10:15:39.72+00,ganajan_car_in,50,ZONE 2 - Table
6052914,-,pedestrian,undefined,2025-01-24 10:15:31.96+00,ganajan_car_in,50,ZONE 2 - Table
6052921,-,pedestrian,undefined,2025-01-24 10:15:41.96+00,ganajan_car_in,50,ZONE 2 - Table
6052927,MH28BE3737,car,white,2025-01-24 10:15:50.48+00,ganajan_car_in,50,ZONE 2 - Table
6052928,-,pedestrian,undefined,2025-01-24 10:15:43+00,ganajan_car_in,50,ZONE 2 - Table
6052937,MH20DV0515,car,white,2025-01-24 10:15:53.88+00,ganajan_car_in,50,ZONE 2 - Table
6052942,-,pedestrian,undefined,2025-01-24 10:15:50.8+00,ganajan_car_in,50,ZONE 2 - Table
6052947,-,car,white,2025-01-24 10:15:51.68+00,ganajan_car_in,50,ZONE 2 - Table
6052954,MH27BZ8392,car,white,2025-01-24 10:16:02.28+00,ganajan_car_in,50,ZONE 2 - Table
6052955,-,pedestrian,undefined,2025-01-24 10:16:08.96+00,ganajan_car_in,50,ZONE 2 - Table
6052956,-,pedestrian,undefined,2025-01-24 10:15:57.2+00,ganajan_car_in,50,ZONE 2 - Table
6052959,-,pedestrian,undefined,2025-01-24 10:16:01.2+00,ganajan_car_in,50,ZONE 2 - Table
6052962,-,motorcycle,white,2025-01-24 10:16:31.22+00,ganajan_car_in,50,ZONE 2 - Table
